State or Country,Region,Subregion,Housing Category,Post ID,Repost of (Post ID),Title,URL,Date Posted,Time Posted,Price,Location,Post has Image,Post has Geotag,Bedrooms,Area
california,sfbay,pen,apts & housing for rent,7162312726,6803150528,"Live on the top floor,  Pool View Live at Radius!!",https://sfbay.craigslist.org/pen/apa/d/redwood-city-live-on-the-top-floor-pool/7162312726.html,2020-07-19,15:06,$3874,redwood city,True,None,2,1063ft2
california,sfbay,pen,apts & housing for rent,7160120360,None,"Just Renovated Studio, Sst Appliances, Pkg, Courtyard | Elite Leasing",https://sfbay.craigslist.org/pen/apa/d/redwood-city-just-renovated-studio-sst/7160120360.html,2020-07-15,18:47,$2200,redwood city,True,None,None,None
california,sfbay,pen,apts & housing for rent,7160121521,None,"Just Renovated Studio, Sst Appliances, Pkg, Courtyard | Elite Leasing",https://sfbay.craigslist.org/pen/apa/d/redwood-city-just-renovated-studio-sst/7160121521.html,2020-07-15,18:50,$2200,redwood city,True,None,1,None
california,sfbay,pen,apts & housing for rent,7160964630,None,QUIET 1 BEDROOM/ 1 BATHROOM AVAILABLE NOW,https://sfbay.craigslist.org/pen/apa/d/redwood-city-quiet-1-bedroom-1-bathroom/7160964630.html,2020-07-17,10:42,$2100,redwood city,True,None,1,650ft2
california,sfbay,pen,apts & housing for rent,7159335460,None,Spacious Studio Apartment in Beautiful Mt. Carmel Area,https://sfbay.craigslist.org/pen/apa/d/redwood-city-spacious-studio-apartment/7159335460.html,2020-07-17,10:59,$1700,redwood city,True,None,None,None
california,sfbay,pen,apts & housing for rent,7156322645,None,"Beautiful Garden Eichler, Private, Utilities incld",https://sfbay.craigslist.org/pen/apa/d/palo-alto-beautiful-garden-eichler/7156322645.html,2020-07-15,12:23,$2800,mountain view,True,None,1,None
california,sfbay,pen,apts & housing for rent,7159933537,None,"Beautiful Garden Eichler, Private, Utilities incld",https://sfbay.craigslist.org/pen/apa/d/palo-alto-beautiful-garden-eichler/7159933537.html,2020-07-17,16:20,$2800,mountain view,True,None,1,None
california,sfbay,pen,apts & housing for rent,7160482472,7159207208,2 bedroom walkable to downtown Redwood City - GET A MONTH FREE!,https://sfbay.craigslist.org/pen/apa/d/redwood-city-2-bedroom-walkable-to/7160482472.html,2020-07-16,11:45,$2905,redwood city,True,None,2,None
california,sfbay,pen,apts & housing for rent,7158065418,None,Quiet little cottage,https://sfbay.craigslist.org/pen/apa/d/redwood-city-quiet-little-cottage/7158065418.html,2020-07-12,11:08,$2000,redwood city,True,None,1,350ft2
california,sfbay,pen,apts & housing for rent,7155187266,None,One Marina Water Views: Ready for Move-In,https://sfbay.craigslist.org/pen/apa/d/redwood-city-one-marina-water-views/7155187266.html,2020-07-15,13:41,$3988,redwood city,True,None,2,None
california,sfbay,pen,apts & housing for rent,7156406335,7143221462,1 Bedroom Apartment Redwood City,https://sfbay.craigslist.org/pen/apa/d/redwood-city-1-bedroom-apartment/7156406335.html,2020-07-14,13:56,$2350,redwood city,True,None,1,910ft2
california,sfbay,pen,apts & housing for rent,7158813874,None,"Charming newly renovated cottage type studio, hardwood floors and deck",https://sfbay.craigslist.org/pen/apa/d/redwood-city-charming-newly-renovated/7158813874.html,2020-07-16,20:55,$1890,redwood city,True,None,1,350ft2
california,sfbay,pen,apts & housing for rent,7160482853,7159203115,1 bedroom near downtown.. 1 month free!,https://sfbay.craigslist.org/pen/apa/d/redwood-city-1-bedroom-near-downtown-1/7160482853.html,2020-07-16,11:58,$2425,redwood city,True,None,1,None
california,sfbay,pen,apts & housing for rent,7160482067,7159209704,"2 bedroom, great location! (1 month free)",https://sfbay.craigslist.org/pen/apa/d/redwood-city-2-bedroom-great-location-1/7160482067.html,2020-07-16,11:58,$2905,redwood city,True,None,2,None
california,sfbay,pen,apts & housing for rent,7159223715,None,BEAUTIFUL 1 BEDROOM/ 1 BATHROOM QUIET APARTMENT AVAILABLE NOW,https://sfbay.craigslist.org/pen/apa/d/redwood-city-beautiful-1-bedroom-1/7159223715.html,2020-07-14,11:55,$2100,redwood city,True,None,1,650ft2
california,sfbay,pen,apts & housing for rent,7158746744,None,Bright 1bed & 1bath Palo Alto,https://sfbay.craigslist.org/pen/apa/d/palo-alto-bright-1bed-1bath-palo-alto/7158746744.html,2020-07-13,13:25,$1850,palo alto,True,None,1,None
california,sfbay,pen,apts & housing for rent,7150508479,7126929889,"Beautifully Remodeled Unit! | 201 Standish ST #1, Redwood City",https://sfbay.craigslist.org/pen/apa/d/redwood-city-beautifully-remodeled-unit/7150508479.html,2020-07-17,11:26,$2700,redwood city,True,None,1,None
california,sfbay,pen,apts & housing for rent,7157000981,7150920932,Showing per Covid-19 guidelines Sun 7/19 1pm Sharp,https://sfbay.craigslist.org/pen/apa/d/redwood-city-showing-per-covid-19/7157000981.html,2020-07-15,10:31,$2400,redwood city,True,None,1,None
california,sfbay,pen,apts & housing for rent,7158357043,7138427316,Showing per Covid-19 guidelines Sun 7/19 1pm Sharp,https://sfbay.craigslist.org/pen/apa/d/redwood-city-showing-per-covid-19/7158357043.html,2020-07-15,10:38,$2898,redwood city,True,None,2,None
california,sfbay,pen,apts & housing for rent,7158357123,7150920932,Showing per Covid-19 guidelines Sun 7/19 1pm Sharp,https://sfbay.craigslist.org/pen/apa/d/redwood-city-showing-per-covid-19/7158357123.html,2020-07-15,10:39,$2400,redwood city,True,None,1,None
california,sfbay,pen,apts & housing for rent,7161054497,None,Showing per Covid-19 guidelines Sun 7/19 1pm Sharp,https://sfbay.craigslist.org/pen/apa/d/redwood-city-showing-per-covid-19/7161054497.html,2020-07-17,11:03,$2898,redwood city,True,None,2,None
california,sfbay,pen,apts & housing for rent,7161056973,None,Showing per Covid-19 guidelines Sun 7/19 1pm Sharp,https://sfbay.craigslist.org/pen/apa/d/redwood-city-showing-per-covid-19/7161056973.html,2020-07-17,11:06,$2400,redwood city,True,None,1,None
california,sfbay,pen,apts & housing for rent,7157096849,None,1 BEDROOM/ 1 BATHROOM QUIET APARTMENT AVAILABLE NOW,https://sfbay.craigslist.org/pen/apa/d/redwood-city-1-bedroom-1-bathroom-quiet/7157096849.html,2020-07-17,09:03,$2100,redwood city,True,None,1,650ft2
california,sfbay,pen,apts & housing for rent,7157077522,None,New   In-law / ADU for rent.,https://sfbay.craigslist.org/pen/apa/d/redwood-city-new-in-law-adu-for-rent/7157077522.html,2020-07-15,16:20,$2825,redwood city,True,None,1,625ft2
california,sfbay,pen,apts & housing for rent,7161252963,None,"Magnificent 1800+ sq ft, 3BR/2BA Best Westside Location",https://sfbay.craigslist.org/pen/apa/d/redwood-city-magnificent-1800-sq-ft-3br/7161252963.html,2020-07-17,15:56,$3800,redwood city,True,None,3,1840ft2
california,sfbay,pen,apts & housing for rent,7160016378,None,$1750 1 bed & 1 bath in Palo Alto,https://sfbay.craigslist.org/pen/apa/d/palo-alto-bed-1-bath-in-palo-alto/7160016378.html,2020-07-15,15:09,$1750,palo alto,True,None,1,None
california,sfbay,pen,apts & housing for rent,7161058224,4884744475,Large Studio in Prime Redwood City location,https://sfbay.craigslist.org/pen/apa/d/san-carlos-large-studio-in-prime/7161058224.html,2020-07-17,11:07,$1850,redwood city,True,None,None,None
california,sfbay,pen,apts & housing for rent,7159217101,7082350480,NEWLY REMODELED APT!! REDWOOD CITY! CLOSE TO DOWNTOWN AND 101!,https://sfbay.craigslist.org/pen/apa/d/redwood-city-newly-remodeled-apt/7159217101.html,2020-07-14,10:17,$2895,redwood city,True,None,2,1200ft2
california,sfbay,pen,apts & housing for rent,7158826725,7147237710,Beautiful Home For Lease In Redwood City,https://sfbay.craigslist.org/pen/apa/d/redwood-city-beautiful-home-for-lease/7158826725.html,2020-07-13,15:31,$6000,redwood city,True,None,3,2080ft2
california,sfbay,pen,apts & housing for rent,7158827514,7147243282,House For Lease In Redwood City On 23 Oakdale St,https://sfbay.craigslist.org/pen/apa/d/redwood-city-house-for-lease-in-redwood/7158827514.html,2020-07-13,15:32,$6000,Redwood City Prestigious Edgewood Park Neighborhood!,True,None,3,2080ft2
california,sfbay,pen,apts & housing for rent,7158855492,None,Prime Located Home in Edgewood Park Neighborhood in Redwood City,https://sfbay.craigslist.org/pen/apa/d/redwood-city-prime-located-home-in/7158855492.html,2020-07-13,16:25,$6000,redwood city,True,None,3,2080ft2
california,sfbay,pen,apts & housing for rent,7156035525,6922217574,Nice Ranch Style Home in Desirable South Palo Alto Neighborhood,https://sfbay.craigslist.org/pen/apa/d/palo-alto-nice-ranch-style-home-in/7156035525.html,2020-07-16,21:17,$5800,palo alto,True,None,3,1421ft2
california,sfbay,pen,apts & housing for rent,7158837546,7065323578,Studio For rent,https://sfbay.craigslist.org/pen/apa/d/redwood-city-studio-for-rent/7158837546.html,2020-07-18,15:07,$1600,redwood city,True,None,None,None
california,sfbay,pen,apts & housing for rent,7158688833,None,WOODSIDE/PORTOLA VALLEY 5 B/R 3.5 ba,https://sfbay.craigslist.org/pen/apa/d/portola-valley-woodside-portola-valley/7158688833.html,2020-07-13,12:03,$10500,woodside,True,None,5,4000ft2
california,sfbay,pen,apts & housing for rent,7158148354,None,"Fall in LOVE with the VIEW, Rent Today",https://sfbay.craigslist.org/pen/apa/d/redwood-city-fall-in-love-with-the-view/7158148354.html,2020-07-12,13:27,$2975,redwood city,True,None,1,768ft2
california,sfbay,pen,apts & housing for rent,7158583238,None,"Gourmet Kitchen, Italian Architecture, On Site Maintenance",https://sfbay.craigslist.org/pen/apa/d/redwood-city-gourmet-kitchen-italian/7158583238.html,2020-07-13,09:53,$2950,redwood city,True,None,1,768ft2
california,sfbay,pen,apts & housing for rent,7159210129,None,"Gas Log Fireplaces, Newly Renovated, Leasing Now",https://sfbay.craigslist.org/pen/apa/d/redwood-city-gas-log-fireplaces-newly/7159210129.html,2020-07-14,10:16,$2950,redwood city,True,None,1,768ft2
california,sfbay,pen,apts & housing for rent,7159341655,None,"High Ceilings, Leasing Now, Peaceful Setting",https://sfbay.craigslist.org/pen/apa/d/redwood-city-high-ceilings-leasing-now/7159341655.html,2020-07-14,13:09,$3895,redwood city,True,None,2,1109ft2
california,sfbay,pen,apts & housing for rent,7159472057,None,"Gated Entry, Professionally Managed, Newly Renovated",https://sfbay.craigslist.org/pen/apa/d/redwood-city-gated-entry-professionally/7159472057.html,2020-07-14,17:04,$4905,redwood city,True,None,2,1109ft2
california,sfbay,pen,apts & housing for rent,7159810654,None,"Attached Garages, 24 Hour Fitness Center, Lease Today",https://sfbay.craigslist.org/pen/apa/d/redwood-city-attached-garages-24-hour/7159810654.html,2020-07-15,10:07,$2815,redwood city,True,None,1,768ft2
california,sfbay,pen,apts & housing for rent,7159965145,None,"Picture Windows, Lease Today, Tranquil Location",https://sfbay.craigslist.org/pen/apa/d/redwood-city-picture-windows-lease/7159965145.html,2020-07-15,13:45,$3730,redwood city,True,None,2,1109ft2
california,sfbay,pen,apts & housing for rent,7160069236,None,"Jr Olympic Size Pool, Perfect Location, 24 Hour Fitness Center",https://sfbay.craigslist.org/pen/apa/d/redwood-city-jr-olympic-size-pool/7160069236.html,2020-07-15,16:49,$2815,redwood city,True,None,1,768ft2
california,sfbay,pen,apts & housing for rent,7160527954,None,"Quartz Countertops, Peaceful Setting, Water Views",https://sfbay.craigslist.org/pen/apa/d/redwood-city-quartz-countertops/7160527954.html,2020-07-16,12:54,$413,redwood city,True,None,2,1109ft2
california,sfbay,pen,apts & housing for rent,7160665283,None,"Private Marina, Full Size Washer and Dryer, Peaceful Setting",https://sfbay.craigslist.org/pen/apa/d/redwood-city-private-marina-full-size/7160665283.html,2020-07-16,16:40,$2815,redwood city,True,None,1,768ft2
california,sfbay,pen,apts & housing for rent,7161025330,None,"Gated Entry, Schedule a Tour, Tranquil Location",https://sfbay.craigslist.org/pen/apa/d/redwood-city-gated-entry-schedule-tour/7161025330.html,2020-07-17,10:25,$2815,redwood city,True,None,1,768ft2
california,sfbay,pen,apts & housing for rent,7161624937,None,"Jr Olympic Size Pool, Professionally Managed, Water Views",https://sfbay.craigslist.org/pen/apa/d/redwood-city-jr-olympic-size-pool/7161624937.html,2020-07-18,10:25,$2815,redwood city,True,None,1,768ft2
california,sfbay,pen,apts & housing for rent,7161750305,None,"Business Center, Water Views, Italian Architecture",https://sfbay.craigslist.org/pen/apa/d/redwood-city-business-center-water/7161750305.html,2020-07-18,13:18,$3730,redwood city,True,None,2,1109ft2
california,sfbay,pen,apts & housing for rent,7162244686,None,"Fall in LOVE with the VIEW, Rent Today",https://sfbay.craigslist.org/pen/apa/d/redwood-city-fall-in-love-with-the-view/7162244686.html,2020-07-19,12:43,$3045,redwood city,True,None,1,768ft2
california,sfbay,pen,apts & housing for rent,7155839109,None,Spacious Top Floor Apartment in Great Location,https://sfbay.craigslist.org/pen/apa/d/redwood-city-spacious-top-floor/7155839109.html,2020-07-17,13:32,$2300,redwood city,True,None,1,None
california,sfbay,pen,apts & housing for rent,7148467161,4680802550,Studio Apartment,https://sfbay.craigslist.org/pen/apa/d/san-carlos-studio-apartment/7148467161.html,2020-07-13,12:25,$1950,redwood city,True,None,None,None
california,sfbay,pen,apts & housing for rent,7145587004,7060045394,*1 Month Free* Amazing New 1 Bed/1 Bath by Emerald Hills - w/Laundry!,https://sfbay.craigslist.org/pen/apa/d/redwood-city-1-month-free-amazing-new-1/7145587004.html,2020-07-18,08:57,$3185,redwood city,True,None,1,700ft2
california,sfbay,pen,apts & housing for rent,7145589486,7060045394,*1 Month Free* Amazing New 1 Bed/1 Bath by Emerald Hills - w/Laundry!,https://sfbay.craigslist.org/pen/apa/d/redwood-city-1-month-free-amazing-new-1/7145589486.html,2020-07-18,08:57,$3185,redwood city,True,None,1,700ft2
california,sfbay,pen,apts & housing for rent,7145590906,7060045394,*1 Month Free* Amazing New 1 Bed/1 Bath by Emerald Hills - w/Laundry!,https://sfbay.craigslist.org/pen/apa/d/redwood-city-1-month-free-amazing-new-1/7145590906.html,2020-07-18,08:57,$3185,redwood city,True,None,1,700ft2
california,sfbay,pen,apts & housing for rent,7145591407,7060045394,*1 Month Free* Amazing New 1 Bed/1 Bath by Emerald Hills - w/Laundry!,https://sfbay.craigslist.org/pen/apa/d/redwood-city-1-month-free-amazing-new-1/7145591407.html,2020-07-18,08:58,$3185,redwood city,True,None,1,700ft2
california,sfbay,pen,apts & housing for rent,7145591897,7060045394,*1 Month Free* Amazing New 1 Bed/1 Bath by Emerald Hills - w/Laundry!,https://sfbay.craigslist.org/pen/apa/d/redwood-city-1-month-free-amazing-new-1/7145591897.html,2020-07-18,08:58,$3185,redwood city,True,None,1,700ft2
california,sfbay,pen,apts & housing for rent,7152464036,4680802550,One Bedroom Apartment,https://sfbay.craigslist.org/pen/apa/d/san-carlos-one-bedroom-apartment/7152464036.html,2020-07-13,12:25,$2200,redwood city,True,None,1,None
california,sfbay,pen,apts & housing for rent,7161780579,None,GOING FAST! ONE MONTH FREE! Two Bedroom w/Private Balcony,https://sfbay.craigslist.org/pen/apa/d/redwood-city-going-fast-one-month-free/7161780579.html,2020-07-18,14:06,$2769,redwood city,True,None,2,875ft2
california,sfbay,pen,apts & housing for rent,7161655901,None,Move today! ONE MONTH FREE RENT! Stylish Studio Available Now!,https://sfbay.craigslist.org/pen/apa/d/redwood-city-move-today-one-month-free/7161655901.html,2020-07-18,11:07,$2359,redwood city,True,None,1,500ft2
california,sfbay,pen,apts & housing for rent,7161609840,None,"ONE MONTH FREE! Tour Today! Extra Large Two Bedroom, Pets Welcome!",https://sfbay.craigslist.org/pen/apa/d/redwood-city-one-month-free-tour-today/7161609840.html,2020-07-18,10:05,$2779,redwood city,True,None,2,920ft2
california,sfbay,pen,apts & housing for rent,7158841749,7150816183,"*2 Weeks Free* 1 bedroom, 1 bathroom in Mountain View! ""BT Properties""",https://sfbay.craigslist.org/pen/apa/d/palo-alto-2-weeks-free-1-bedroom-1/7158841749.html,2020-07-13,15:58,$1995,mountain view,True,None,1,None
california,sfbay,pen,apts & housing for rent,7160072237,7147894572,"*2 Weeks Free* 1 bedroom, 1 bathroom in Mountain View! ""BT Properties""",https://sfbay.craigslist.org/pen/apa/d/palo-alto-2-weeks-free-1-bedroom-1/7160072237.html,2020-07-15,17:09,$1995,mountain view,True,None,1,None
california,sfbay,pen,apts & housing for rent,7161251511,7149038098,"*2 Weeks Free* 1 bedroom, 1 bathroom in Mountain View! ""BT Properties""",https://sfbay.craigslist.org/pen/apa/d/palo-alto-2-weeks-free-1-bedroom-1/7161251511.html,2020-07-17,16:03,$1995,mountain view,True,None,1,None
california,sfbay,pen,apts & housing for rent,7155402843,7143242820,1 bedroom + 1 bathroom lease takeover,https://sfbay.craigslist.org/pen/apa/d/redwood-city-1-bedroom-1-bathroom-lease/7155402843.html,2020-07-13,19:50,$2500,redwood city,True,None,1,750ft2
california,sfbay,pen,apts & housing for rent,7158048596,6887206664,"House in Portola Valley, now until end-Sept 2020",https://sfbay.craigslist.org/pen/apa/d/portola-valley-house-in-portola-valley/7158048596.html,2020-07-19,14:24,$0,portola valley,True,None,3,1600ft2
california,sfbay,pen,apts & housing for rent,7146098292,None,GATED COMMUNITY-2Br/2Ba CONDO*CHARMING ONE LEVEL CONDO,https://sfbay.craigslist.org/sby/apa/d/palo-alto-gated-community-2br-2ba/7146098292.html,2020-07-16,22:11,$3490,mountain view,True,None,2,970ft2
california,sfbay,pen,apts & housing for rent,7146101095,None,GATED COMMUNITY*2Br/2Ba*CHARMING ONE LEVEL CONDO,https://sfbay.craigslist.org/pen/apa/d/palo-alto-gated-community2br/7146101095.html,2020-07-16,22:11,$3490,palo alto,True,None,2,970ft2
california,sfbay,pen,apts & housing for rent,7160776284,6563353769,Gated Community* Beautiful and Cozy 2Br/2Ba Condo*One level,https://sfbay.craigslist.org/pen/apa/d/palo-alto-gated-community-beautiful-and/7160776284.html,2020-07-16,22:11,$3490,los altos,True,None,2,970ft2
california,sfbay,pen,apts & housing for rent,7158677327,5484723178,2BR - Apartment in Mountain View 94040,https://sfbay.craigslist.org/pen/apa/d/palo-alto-2br-apartment-in-mountain/7158677327.html,2020-07-13,11:48,$2425,mountain view,True,None,2,840ft2
california,sfbay,pen,apts & housing for rent,7144102655,None,*CORNER UNIT* 2 Bedroom w/ Private Balcony & Granite Countertops!,https://sfbay.craigslist.org/pen/apa/d/palo-alto-corner-unit-2-bedroom-private/7144102655.html,2020-07-16,12:05,$2745,mountain view,True,None,2,900ft2
california,sfbay,pen,apts & housing for rent,7144076371,None,Conveniently Located 1 Bedroom w/ Private Patio!,https://sfbay.craigslist.org/pen/apa/d/palo-alto-conveniently-located-1/7144076371.html,2020-07-16,12:05,$2345,mountain view,True,None,1,700ft2
california,sfbay,pen,apts & housing for rent,7143467023,None,*MOVE-IN SPECIAL* ENDS SOON - 1ST MONTH FREE - Top floor corner studio,https://sfbay.craigslist.org/pen/apa/d/palo-alto-move-in-special-ends-soon-1st/7143467023.html,2020-07-16,12:05,$2145,mountain view,True,None,None,530ft2
california,sfbay,pen,apts & housing for rent,7144124696,None,Spacious 2br with large private patio! Close to San Antonio shopping!,https://sfbay.craigslist.org/pen/apa/d/palo-alto-spacious-2br-with-large/7144124696.html,2020-07-16,12:05,$2645,mountain view,True,None,2,900ft2
california,sfbay,pen,apts & housing for rent,7144053374,None,*CORNER UNIT* Large 1 Bedroom - Private Balcony - Upgraded Vanity,https://sfbay.craigslist.org/pen/apa/d/palo-alto-corner-unit-large-1-bedroom/7144053374.html,2020-07-16,12:05,$2245,mountain view,True,None,1,700ft2
california,sfbay,pen,apts & housing for rent,7161719751,None,Large studio with private balcony! Close to San Antonio shopping!,https://sfbay.craigslist.org/pen/apa/d/palo-alto-large-studio-with-private/7161719751.html,2020-07-18,12:39,$2095,mountain view,True,None,None,530ft2
california,sfbay,pen,apts & housing for rent,7144136813,None,Spacious 2 bedroom w/ Private Balcony & Granite Countertops,https://sfbay.craigslist.org/pen/apa/d/palo-alto-spacious-2-bedroom-private/7144136813.html,2020-07-16,12:05,$2695,mountain view,True,None,2,900ft2
california,sfbay,pen,apts & housing for rent,7161732254,None,Updated top floor one bedroom near San Antonio shopping!,https://sfbay.craigslist.org/pen/apa/d/palo-alto-updated-top-floor-one-bedroom/7161732254.html,2020-07-18,12:52,$2345,mountain view,True,None,1,720ft2
california,sfbay,pen,apts & housing for rent,7158029014,None,"Walk to New Shopping Center/Caltrain, Gated. 6 Weeks Free + $1000 Off!",https://sfbay.craigslist.org/pen/apa/d/palo-alto-walk-to-new-shopping-center/7158029014.html,2020-07-12,10:10,$2495,mountain view,True,None,None,530ft2
california,sfbay,pen,apts & housing for rent,7158029629,7152538545,Exquisite Silicon Valley Living. 6 Weeks Free + $1000 Off!,https://sfbay.craigslist.org/pen/apa/d/palo-alto-exquisite-silicon-valley/7158029629.html,2020-07-12,10:17,$2845,mountain view,True,None,1,705ft2
california,sfbay,pen,apts & housing for rent,7158070493,None,"Gated, Spacious Floorplans. 6 Weeks Free + $1000 Off Ending Soon!",https://sfbay.craigslist.org/pen/apa/d/palo-alto-gated-spacious-floorplans-6/7158070493.html,2020-07-12,11:15,$3445,mountain view,True,None,2,910ft2
california,sfbay,pen,apts & housing for rent,7158071209,7152299116,"6 Weeks Free + $1000 Off! New Kitchens, Wood Floors, Gated Community!",https://sfbay.craigslist.org/pen/apa/d/palo-alto-6-weeks-free-off-new-kitchens/7158071209.html,2020-07-12,11:16,$2495,mountain view,True,None,None,530ft2
california,sfbay,pen,apts & housing for rent,7158213566,None,"6 Weeks Free + $1000 Off! Controlled/Gated Access, New Wood Floors!",https://sfbay.craigslist.org/pen/apa/d/palo-alto-6-weeks-free-off-controlled/7158213566.html,2020-07-12,15:15,$2845,mountain view,True,None,1,705ft2
california,sfbay,pen,apts & housing for rent,7158213985,7142460891,6 WEEKS FREE + $1000 OFF! LIMITED TIME...CONTACT FREE TOUR TODAY!,https://sfbay.craigslist.org/pen/apa/d/palo-alto-6-weeks-free-off-limited/7158213985.html,2020-07-12,15:14,$3445,mountain view,True,None,2,910ft2
california,sfbay,pen,apts & housing for rent,7158565365,None,"6 Weeks Free + $1000 Off! Gated, All New Kitchens, Wood Flooring",https://sfbay.craigslist.org/pen/apa/d/palo-alto-6-weeks-free-off-gated-all/7158565365.html,2020-07-13,09:23,$2495,mountain view,True,None,None,530ft2
california,sfbay,pen,apts & housing for rent,7158566159,7154040554,"Resort Style Pool, Controlled Gated Access! 6 Weeks Free + $1000 Off!",https://sfbay.craigslist.org/pen/apa/d/palo-alto-resort-style-pool-controlled/7158566159.html,2020-07-13,09:24,$2845,mountain view,True,None,1,705ft2
california,sfbay,pen,apts & housing for rent,7158649971,None,"6 Weeks Free + $1000 Off! Controlled Access, Park Like Setting.",https://sfbay.craigslist.org/pen/apa/d/palo-alto-6-weeks-free-off-controlled/7158649971.html,2020-07-13,11:13,$2845,mountain view,True,None,1,705ft2
california,sfbay,pen,apts & housing for rent,7158650499,7149088181,Look and Lease Special 6 Weeks Free + $1000 Off On All Floorplans!,https://sfbay.craigslist.org/pen/apa/d/palo-alto-look-and-lease-special-6/7158650499.html,2020-07-13,11:14,$3445,mountain view,True,None,2,910ft2
california,sfbay,pen,apts & housing for rent,7158816785,None,"Gated Community, Wood Floors, Walk to CalTrain. 6 Weeks Free+$1000 Off",https://sfbay.craigslist.org/pen/apa/d/palo-alto-gated-community-wood-floors/7158816785.html,2020-07-13,15:24,$3445,mountain view,True,None,2,910ft2
california,sfbay,pen,apts & housing for rent,7158817387,7149478086,Look and Lease Special 6 Weeks Free + $1000 Off! Call For Details!,https://sfbay.craigslist.org/pen/apa/d/palo-alto-look-and-lease-special-6/7158817387.html,2020-07-13,15:15,$2495,mountain view,True,None,None,530ft2
california,sfbay,pen,apts & housing for rent,7159170535,None,"Close to Google/Microsoft, Controlled Access. 6 Weeks Free + $1000 Off",https://sfbay.craigslist.org/pen/apa/d/palo-alto-close-to-google-microsoft/7159170535.html,2020-07-14,09:15,$2495,mountain view,True,None,None,530ft2
california,sfbay,pen,apts & housing for rent,7159171428,7154040554,"Resort Style Pool, Controlled Gated Access! 6 Weeks Free + $1000 Off!",https://sfbay.craigslist.org/pen/apa/d/palo-alto-resort-style-pool-controlled/7159171428.html,2020-07-14,09:16,$2845,mountain view,True,None,1,705ft2
california,sfbay,pen,apts & housing for rent,7159261724,None,Bike to Caltrain or Corporate Shuttles. 6 Weeks Free + $1000 Off!,https://sfbay.craigslist.org/pen/apa/d/palo-alto-bike-to-caltrain-or-corporate/7159261724.html,2020-07-14,11:17,$3445,mountain view,True,None,2,910ft2
california,sfbay,pen,apts & housing for rent,7159262489,7117977512,6 WEEKS FREE...LIMITED TIME...+ EXTRA $1000 OFF!,https://sfbay.craigslist.org/pen/apa/d/palo-alto-6-weeks-freelimited-time/7159262489.html,2020-07-14,11:18,$2495,mountain view,True,None,None,530ft2
california,sfbay,pen,apts & housing for rent,7159427256,None,"6 Weeks Free + $1000 Off! Los Altos School District, Putting Green.",https://sfbay.craigslist.org/pen/apa/d/palo-alto-6-weeks-free-off-los-altos/7159427256.html,2020-07-14,15:24,$2845,mountain view,True,None,1,705ft2
california,sfbay,pen,apts & housing for rent,7159428043,7154639851,"6 Weeks Free+$1000 Off Gated Community, Wood Floors, Walk to CalTrain.",https://sfbay.craigslist.org/pen/apa/d/palo-alto-6-weeks-free1000-off-gated/7159428043.html,2020-07-14,15:25,$3445,mountain view,True,None,2,910ft2
california,sfbay,pen,apts & housing for rent,7159765508,None,"Pool Now Open! New Kitchen, Wood Floors. 6 Weeks Free + $1000 Off!",https://sfbay.craigslist.org/pen/apa/d/palo-alto-pool-now-open-new-kitchen/7159765508.html,2020-07-15,09:07,$2495,mountain view,True,None,None,530ft2
california,sfbay,pen,apts & housing for rent,7159870935,None,"Short Drive to Foothill, Stanford. Pool Open! 6 Weeks Free+$1000 Off!",https://sfbay.craigslist.org/pen/apa/d/palo-alto-short-drive-to-foothill/7159870935.html,2020-07-15,11:28,$3395,mountain view,True,None,2,910ft2
california,sfbay,pen,apts & housing for rent,7159879785,7150493229,"6 Weeks Free+$1000 Off! Custom Putting Green, Gated, All New Kitchen.",https://sfbay.craigslist.org/pen/apa/d/palo-alto-6-weeks-free1000-off-custom/7159879785.html,2020-07-15,11:40,$2495,mountain view,True,None,None,530ft2
california,sfbay,pen,apts & housing for rent,7160039756,None,"6 Weeks Free + $1000 Off! Pool, Putting Green, Bike Lockers.",https://sfbay.craigslist.org/pen/apa/d/palo-alto-6-weeks-free-off-pool-putting/7160039756.html,2020-07-15,15:51,$2795,mountain view,True,None,1,705ft2
california,sfbay,pen,apts & housing for rent,7160040125,7155145228,"6 Weeks Free +$1000 Off! Bike to Caltrain or Corporate Shuttles, Gated",https://sfbay.craigslist.org/pen/apa/d/palo-alto-6-weeks-free-1000-off-bike-to/7160040125.html,2020-07-15,15:51,$3395,mountain view,True,None,2,910ft2
california,sfbay,pen,apts & housing for rent,7160370909,None,"New Kitchens, Gated, Pool, Spa, Fitness, 6 Weeks Free + $1000 Off!",https://sfbay.craigslist.org/pen/apa/d/palo-alto-new-kitchens-gated-pool-spa/7160370909.html,2020-07-16,09:18,$2495,mountain view,True,None,None,530ft2
california,sfbay,pen,apts & housing for rent,7160372183,7151352983,Desirable Los Altos School District! 6 Weeks Free+$1000 Off Ends Soon!,https://sfbay.craigslist.org/pen/apa/d/palo-alto-desirable-los-altos-school/7160372183.html,2020-07-16,09:20,$2795,mountain view,True,None,1,705ft2
california,sfbay,pen,apts & housing for rent,7160457783,None,"Gated Community, Spa, Pool, Putting Green. 6 Weeks Free + $1000 Off!",https://sfbay.craigslist.org/pen/apa/d/palo-alto-gated-community-spa-pool/7160457783.html,2020-07-16,11:18,$3395,mountain view,True,None,2,910ft2
